target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime
bar,509.9053615,533.6034261,-0.636814042,-0.548926284,8.034601366,8.40619328,0.029195627,0.031024814,380,345,23.69806455,0.087887758
absence,578.5772727,602.3196639,-0.381933288,-0.25216359,9.40120602,8.619071532,0.029513706,0.030868997,385,366,23.74239125,0.129769698
lizard,547.5450865,571.3455939,-0.484833245,-0.420684138,8.72668616,9.438453884,0.030857835,0.030910607,393,362,23.80050741,0.064149108
activate,567.7078863,591.5544269,-0.424250566,-0.348698752,9.18035557,10.29557702,0.029921661,0.033624915,396,342,23.84654055,0.075551814
lock,526.4409154,550.2943661,-0.593870477,-0.482401903,8.241597738,10.02110012,0.029009972,0.032760025,390,366,23.85345073,0.111468574
liver,530.0934024,553.9642876,-0.541133562,-0.454566931,9.444163899,8.642358356,0.033910074,0.028932004,333,379,23.87088519,0.086566632
statement,577.008537,600.8818646,-0.390451551,-0.279924932,9.548271017,10.48105735,0.029993977,0.032114818,365,362,23.87332767,0.110526619
married,526.8860388,550.7619318,-0.581678196,-0.4802497,8.263277076,9.990841072,0.028578985,0.029780158,309,352,23.87589299,0.101428496
dollar,519.9659086,543.8894548,-0.583394278,-0.5045083,7.615751942,9.837465731,0.026051513,0.02978778,350,376,23.92354622,0.078885977
photographer,592.2814536,616.2525143,-0.324877104,-0.225263004,9.526592017,9.688901655,0.030567446,0.031451668,377,350,23.97106069,0.099614101
deaf,558.3794569,582.3798799,-0.460810515,-0.346244254,9.529959566,10.17231604,0.030084396,0.032536783,383,358,24.00042298,0.11456626
money,492.433618,516.4571583,-0.697348183,-0.644628191,7.915907818,8.908641858,0.02589821,0.029317723,322,360,24.02354033,0.052719992
newspaper,568.1237427,592.1516923,-0.389121887,-0.293552795,8.575586801,9.209356164,0.030471533,0.031855359,377,377,24.02794961,0.095569093
highway,557.0665989,581.2393424,-0.430139112,-0.363243483,9.686421383,8.276082003,0.031635063,0.02883185,349,406,24.1727435,0.066895628
client,551.1596767,575.343853,-0.460783952,-0.384223476,9.16741728,9.911138887,0.028592269,0.034118804,365,374,24.18417625,0.076560477
program,546.1244778,570.3643005,-0.462004192,-0.398498282,9.144738263,10.23429845,0.028842742,0.030624969,383,386,24.2398227,0.06350591
sound,511.5206062,535.8310056,-0.607640127,-0.544146251,9.248732736,9.342154922,0.031935505,0.03114777,353,355,24.31039941,0.063493876
senator,639.1926055,663.5064846,-0.133780228,-0.052095355,10.28447379,13.12070127,0.034119741,0.039116035,365,324,24.31387909,0.081684872
vitamin,557.9829765,582.3202794,-0.476439794,-0.336148465,9.37428194,10.19691089,0.029288093,0.034501739,383,311,24.33730293,0.140291329
lunch,514.7564941,539.1588091,-0.62270355,-0.531153677,7.666925996,9.235665748,0.024323999,0.029771945,342,372,24.402315,0.091549874
cute,506.5471143,531.0154323,-0.613661164,-0.561330491,7.146329743,8.1879429,0.025766712,0.026136845,446,347,24.46831793,0.052330673
official,555.256352,579.799415,-0.456051093,-0.310849715,10.96299023,9.321020495,0.034890445,0.034202496,321,359,24.54306302,0.145201378
son,526.3390202,550.8915437,-0.549011313,-0.449136606,7.621044781,9.163620199,0.029196768,0.031704739,346,355,24.55252342,0.099874707
village,553.3075054,577.8935308,-0.508851369,-0.361374926,10.59178441,9.921445796,0.031216597,0.033999271,368,341,24.58602535,0.147476444
creativity,555.8564109,580.4738392,-0.451433212,-0.34575078,8.949590981,10.78613002,0.03016977,0.032230892,331,342,24.61742829,0.105682431
early,504.1353802,528.7559011,-0.639172171,-0.571707861,6.785351346,9.00239463,0.024285791,0.028729496,334,364,24.62052087,0.067464309
far,516.1743198,540.8908088,-0.615659695,-0.51361412,7.351953575,9.027342999,0.026248434,0.029563824,394,387,24.71648899,0.102045575
human,503.7146099,528.4505943,-0.643287305,-0.591934944,7.324892968,8.788015053,0.024850207,0.029514644,405,350,24.73598441,0.051352362
solar,557.5142411,582.4693061,-0.458163509,-0.352443107,8.309265968,9.458121142,0.027934419,0.032533615,365,379,24.95506495,0.105720402
biology,537.3389524,562.3937237,-0.505700795,-0.433260611,7.25794202,7.88456875,0.026234884,0.024737074,357,380,25.05477129,0.072440185
abduct,653.590427,678.6638601,-0.080772933,0.085360133,11.20289184,11.68423833,0.037037182,0.039083243,349,336,25.07343316,0.166133066
entrance,559.2841203,584.5132087,-0.454647693,-0.364857798,9.365768578,9.509717534,0.030135839,0.030331453,351,369,25.22908833,0.089789894
improvement,589.7185905,614.9792486,-0.293042106,-0.23006629,8.27360041,11.06575947,0.028134788,0.033471614,359,366,25.26065811,0.062975817
wallet,531.0747468,556.3995683,-0.545164091,-0.489476464,8.034403368,9.726529722,0.027873211,0.029477159,387,365,25.3248215,0.055687626
hose,608.433798,633.7735705,-0.22997174,-0.131172872,11.63258473,12.17879585,0.041738256,0.043488373,297,319,25.33977257,0.098798868
express,532.3064394,557.8225634,-0.516885431,-0.414909348,8.42035202,9.199970066,0.02845562,0.031999403,355,339,25.51612399,0.101976082
negative,552.7192588,578.2501599,-0.496215131,-0.342704217,10.20498992,9.455666163,0.033668873,0.034102767,334,369,25.5309011,0.153510914
flight,541.3511429,566.9365493,-0.523478076,-0.408075026,9.604371888,10.56669384,0.030373718,0.033329226,322,355,25.58540643,0.11540305
let,527.9048761,553.505165,-0.555051911,-0.444246239,7.559291085,8.583835527,0.02780101,0.0281826,355,388,25.60028891,0.110805672
vaccine,568.6055171,594.2207705,-0.41472168,-0.335379631,7.921130501,9.249112724,0.026033747,0.029066656,352,339,25.61525345,0.079342049
priest,596.0685032,621.7065628,-0.276466717,-0.171337226,10.63319407,10.24529097,0.035553838,0.034614725,316,366,25.63805967,0.105129491
about,513.793103,539.579953,-0.624846022,-0.525905709,8.33674315,7.792780479,0.028700014,0.029721368,340,383,25.78685005,0.098940313
intention,594.5162126,620.3484623,-0.298491602,-0.208886489,9.391565148,11.43877542,0.030441675,0.037101103,381,331,25.83224965,0.089605113
mayonnaise,641.5897943,667.6072522,-0.137399652,-0.009174577,11.27174761,11.52888071,0.034264448,0.033658074,350,341,26.01745793,0.128225075
walk,512.4189643,538.5249121,-0.645214196,-0.524318097,8.730237296,9.615565958,0.030450022,0.033749583,364,364,26.1059478,0.120896099
gate,556.0746075,582.2259775,-0.444518375,-0.329559162,9.523739454,9.639209097,0.030465823,0.031820677,400,356,26.15137002,0.114959213
send,516.056186,542.2615506,-0.604775791,-0.483899879,8.30696324,8.792203748,0.0280971,0.032105966,344,336,26.20536454,0.120875911
explode,551.3407115,577.5650617,-0.462303742,-0.362674183,9.286322355,8.982906888,0.030961997,0.029831859,357,340,26.22435021,0.099629559
political,535.5079227,561.8542554,-0.527054762,-0.430230332,8.176571086,8.638765127,0.029179287,0.027246642,388,368,26.34633276,0.09682443
civilization,635.8683697,662.3793269,-0.150367575,-0.066624427,9.606676749,11.0162614,0.032055189,0.033104044,357,364,26.51095718,0.083743148
primary,533.6950576,560.3376354,-0.551618877,-0.410824709,7.835576265,8.742939756,0.02640386,0.027628596,382,362,26.64257777,0.140794167
syndrome,595.122641,621.9204349,-0.26025033,-0.175677866,9.125955962,10.37456877,0.030466645,0.033663635,351,315,26.79779389,0.084572464
ear,517.9187829,544.8175487,-0.591898797,-0.501677096,8.605623525,7.630637632,0.030648554,0.025119594,304,359,26.89876585,0.090221701
sail,563.2910488,590.2541576,-0.427356564,-0.30897186,8.834563966,10.55046935,0.03057442,0.036393719,369,349,26.96310881,0.118384704
commissioner,687.282725,714.2975271,0.047782589,0.191346103,12.09128626,13.32717872,0.037991079,0.040616969,343,313,27.01480217,0.143563514
recently,555.4177339,582.4639534,-0.430736751,-0.35889144,8.757116404,9.229116986,0.031609329,0.030915039,342,369,27.04621951,0.071845311
cargo,612.6939008,639.8112427,-0.23532516,-0.122451714,8.440533635,9.327931007,0.030527917,0.032632158,363,375,27.11734183,0.112873446
jewel,554.0306205,581.1697912,-0.516635255,-0.355897557,10.27072867,9.698121161,0.029277749,0.034451241,361,340,27.1391707,0.160737698
cigarette,562.80369,589.9833659,-0.429284804,-0.311029856,8.785586644,8.736218581,0.029621107,0.028100814,371,328,27.17967584,0.118254949
breakfast,526.5915836,553.8689015,-0.546589461,-0.473095184,7.874588486,9.218064718,0.024112557,0.027670495,389,345,27.2773179,0.073494277
verify,570.506099,597.8430327,-0.383614465,-0.284154664,8.704933402,10.1171939,0.029778234,0.034834322,384,335,27.33693373,0.099459801
turtle,539.0985263,566.5605804,-0.488501987,-0.435290209,8.758807502,9.978657935,0.029668596,0.033233333,380,336,27.46205403,0.053211777
faith,535.5270321,563.0516561,-0.546711259,-0.466865332,8.114105194,9.197319949,0.028613808,0.028609088,374,378,27.524624,0.079845927
bury,607.0252265,634.8101926,-0.213507268,-0.12808248,9.855370629,12.31068477,0.035122424,0.040192016,340,322,27.78496608,0.085424788
discussion,565.3192886,593.1079438,-0.395071386,-0.295987822,9.536510254,10.15528078,0.031010608,0.031756257,343,356,27.78865517,0.099083565
departure,595.1492554,623.0162368,-0.298265702,-0.231347367,8.842162608,9.192693366,0.028782847,0.028769687,372,342,27.86698146,0.066918336
weekly,527.4479237,555.3158674,-0.56649448,-0.47265363,8.111322868,8.856662253,0.027105572,0.028186638,393,377,27.86794372,0.093840851
exhibition,619.3357059,647.3427682,-0.211315963,-0.111888466,9.033591821,11.25221119,0.028876666,0.034318741,357,315,28.00706235,0.099427497
unexpectedly,658.7605933,686.9639413,-0.045327938,0.055472157,11.01013367,11.77525564,0.036365174,0.033593421,359,358,28.20334801,0.100800096
recording,555.2182961,583.4688409,-0.430276707,-0.327264685,8.32685471,9.460781327,0.030907585,0.031475216,358,370,28.2505448,0.103012022
attacker,589.8221142,618.0824265,-0.341534146,-0.266607929,11.60657062,11.08806097,0.033464425,0.034790635,354,354,28.26031235,0.074926217
drug,516.5972231,544.9377353,-0.612803407,-0.472691177,7.240120533,8.133932447,0.022534916,0.026975839,372,350,28.34051223,0.14011223
microphone,594.0204763,622.4853,-0.296934548,-0.195409524,8.490867918,9.98354201,0.026743073,0.029826726,359,360,28.46482366,0.101525025
gun,542.2447147,570.7247566,-0.510015759,-0.390001479,9.140276072,9.311101017,0.029659863,0.031486969,361,382,28.48004187,0.12001428
microscope,585.8191791,614.3256779,-0.368225366,-0.17136777,8.527596554,8.085662994,0.028635336,0.028407332,363,374,28.50649887,0.196857596
america,531.5174945,560.0414865,-0.550803023,-0.411956447,8.412071897,10.36418985,0.02546085,0.032692565,368,370,28.52399193,0.138846576
die,529.3875082,557.9566236,-0.566479593,-0.406351639,7.358737734,8.85707906,0.025786829,0.032989439,366,372,28.56911544,0.160127953
FALSE,530.3603501,559.0027486,-0.528327159,-0.42964459,8.55472223,10.12426567,0.029011428,0.032921767,377,358,28.64239848,0.098682569
marriage,517.761393,546.4333782,-0.581124525,-0.494710505,7.41103616,8.224729279,0.023182696,0.025892242,397,357,28.6719852,0.086414021
schedule,565.9687564,594.6456712,-0.388530803,-0.301829832,8.151619101,9.860728085,0.030701531,0.031289825,349,368,28.67691476,0.086700971
university,533.4429805,562.1366374,-0.524888834,-0.39922286,6.737685088,8.660627182,0.02429709,0.032416244,359,342,28.69365692,0.125665975
around,521.5261217,550.2642228,-0.584078908,-0.473931559,8.258041895,9.764827114,0.028302051,0.031857265,377,377,28.7381011,0.110147349
tornado,577.1772901,605.9848436,-0.364123811,-0.248574097,8.272504604,9.940073562,0.030774981,0.033174839,362,358,28.80755351,0.115549714
quality,546.8688492,575.9168453,-0.44117787,-0.369128162,8.702930321,8.870891679,0.033109505,0.029261399,358,368,29.04799618,0.072049708
monitor,575.6251513,604.6921047,-0.398088831,-0.289303365,10.1442332,10.19968045,0.031508148,0.033840722,357,344,29.06695338,0.108785466
poker,572.9737731,602.0512,-0.395755453,-0.292803377,9.225146996,10.64426203,0.029190404,0.034139597,392,360,29.07742694,0.102952076
cousin,567.7187872,596.8819115,-0.420615117,-0.303969921,9.966715587,10.69689779,0.034179236,0.03434549,376,373,29.16312429,0.116645196
dad,505.8268701,534.9911042,-0.669927596,-0.52883634,7.511521289,7.658781592,0.025313825,0.025228925,408,384,29.16423409,0.141091256
message,536.9546745,566.120563,-0.547334503,-0.424357556,8.74030248,10.02317118,0.02607865,0.029653795,341,389,29.1658885,0.122976947
particle,595.4875387,624.6629886,-0.285165574,-0.193748429,10.54502066,12.13993742,0.036888693,0.036917394,336,350,29.17544989,0.091417145
mystery,563.8342083,593.031479,-0.454050617,-0.373735867,10.6566821,12.43983258,0.029647189,0.034864342,384,309,29.19727063,0.08031475
harmony,573.0067292,602.2240312,-0.360304212,-0.31417797,8.104555349,9.087361665,0.029437363,0.03227914,373,352,29.21730203,0.046126242
cruel,559.4045199,588.7411442,-0.432177861,-0.300742521,8.176093728,9.673584313,0.028520262,0.035741866,402,319,29.3366243,0.131435339
gay,537.8804416,567.2307183,-0.542278848,-0.362449719,10.17766365,8.287999108,0.028638853,0.030482165,351,355,29.35027671,0.179829129
usually,525.3633925,554.7608698,-0.555796154,-0.486030074,8.40309469,8.348838888,0.027427141,0.028441597,372,361,29.39747733,0.06976608
reasonable,604.0811589,633.5510133,-0.235623177,-0.166060004,9.14801355,10.91194857,0.029361243,0.031600944,365,375,29.46985442,0.069563173
junior,518.9078244,548.4508298,-0.604807541,-0.480016124,7.349898579,8.542526022,0.025460625,0.029753694,336,376,29.54300536,0.124791418
functional,568.7785706,598.3936886,-0.420137854,-0.255960659,9.569003252,8.955755411,0.028911569,0.029568203,375,350,29.61511792,0.164177195
piece,554.8302953,584.459483,-0.459801608,-0.325870703,8.504362029,9.819672705,0.030174927,0.033547924,359,352,29.62918771,0.133930905
pen,524.5436271,554.1883654,-0.563285586,-0.443407629,7.638028173,8.077021384,0.027791799,0.027684705,362,364,29.64473831,0.119877957
frighten,622.7028402,652.3716764,-0.201399451,-0.086650173,11.67010103,12.49879468,0.036784925,0.040226078,358,343,29.66883622,0.114749277
height,507.8067109,537.485706,-0.640841129,-0.509665195,7.052239165,8.328467649,0.025953712,0.028486728,377,347,29.67899516,0.131175934
lonely,534.159995,563.8846971,-0.554337609,-0.440771984,8.505615771,9.061025243,0.029219591,0.028997668,402,383,29.72470209,0.113565625
oath,626.4709299,656.1966354,-0.129782039,-0.008851135,9.387085041,11.31291753,0.035184332,0.039779032,328,288,29.72570555,0.120930904
battlefield,633.7832939,663.5468882,-0.149503209,-0.004950813,9.666873927,10.57372696,0.033017694,0.033641112,347,340,29.76359429,0.144552396
high,505.6310315,535.7217726,-0.646063422,-0.533122716,7.907175844,8.812046398,0.029946521,0.029702705,317,364,30.09074104,0.112940706
quarter,571.3316936,601.4621375,-0.399925988,-0.315423022,8.494937484,10.23767975,0.028980999,0.031491525,346,371,30.13044384,0.084502967
witch,546.6761173,576.8071173,-0.458991597,-0.354761514,7.783413141,8.705679052,0.030994193,0.030755313,349,358,30.13099997,0.104230083
pill,542.5416054,572.814753,-0.457876404,-0.377596595,8.724708375,8.614598029,0.031176448,0.032495297,370,332,30.27314761,0.080279809
snow,519.4614324,549.7388439,-0.603334312,-0.485262197,9.211023737,10.256431,0.031501122,0.033079889,377,346,30.27741157,0.118072114
lion,521.1347688,551.4316712,-0.552332474,-0.457411718,7.367648821,8.501014575,0.027924965,0.030066049,333,365,30.29690247,0.094920755
greek,555.5363615,585.9052174,-0.456673612,-0.335050353,9.515294345,11.64447756,0.029881428,0.038304407,379,322,30.36885592,0.121623259
watch,500.8663596,531.4395868,-0.673634405,-0.542262728,6.523683188,8.107598987,0.024692165,0.026695598,381,363,30.5732272,0.131371677
fruit,511.1373047,541.7264358,-0.614954831,-0.526941669,8.13229323,9.548663571,0.029761544,0.029006739,384,358,30.58913108,0.088013163
science,519.9332868,550.8943487,-0.5680937,-0.488478994,8.110278977,9.356590835,0.028390938,0.03153321,380,347,30.96106184,0.079614705
guitar,534.4248567,565.5441796,-0.541264359,-0.395846333,8.068961881,9.709912048,0.027036852,0.033369078,356,334,31.1193229,0.145418026
constitution,631.0448742,662.2682032,-0.115765785,-0.053922699,10.05871376,11.41229556,0.03454228,0.036055135,334,379,31.22332892,0.061843086
dismissal,684.8850065,716.1104765,0.064282716,0.205384543,12.80772463,11.95330749,0.041205293,0.041096932,306,319,31.22546996,0.141101827
rotate,610.0136444,641.2713612,-0.226198801,-0.090718185,10.49791165,11.54661229,0.034694539,0.039198177,374,335,31.2577168,0.135480616
rich,512.2625151,543.5799761,-0.614513648,-0.505836537,8.600053804,7.363992793,0.029461222,0.027838675,365,418,31.317461,0.108677111
journalist,563.4567937,594.8391905,-0.391237394,-0.321003077,8.498648356,10.44734531,0.028758775,0.031570699,349,378,31.38239678,0.070234317
egg,515.9049324,547.4776512,-0.61092323,-0.505802328,7.038737273,8.573254935,0.024529572,0.027122569,370,344,31.57271873,0.105120902
charming,557.5327734,589.2022779,-0.445860646,-0.336978447,8.581194532,9.496950348,0.028129282,0.030772357,401,367,31.66950451,0.108882199
jump,506.6774042,538.3942088,-0.659954051,-0.554734034,7.634960654,9.430017223,0.026128704,0.027803337,380,340,31.7168046,0.105220017
spectacular,630.2250468,661.9791753,-0.198243412,-0.04600489,11.14879353,10.93290457,0.033189391,0.034632765,342,348,31.7541285,0.152238522
armor,591.8852687,623.6426454,-0.253383709,-0.183914626,10.52241093,10.97925702,0.037568841,0.037578106,320,313,31.75737661,0.069469083
intuition,653.6529618,685.4225579,-0.108001925,0.008197836,12.89250675,13.0283197,0.038390145,0.040064747,340,337,31.76959607,0.116199761
animal,527.0012717,558.8904022,-0.564777399,-0.430589076,8.84672547,10.74022254,0.032365087,0.034074919,368,363,31.88913046,0.134188323
last,520.0145471,551.9606972,-0.562225828,-0.495369708,7.575807124,9.680020129,0.027295781,0.031782798,393,327,31.94615018,0.066856119
treatment,553.1232786,585.1183116,-0.47818552,-0.383957782,7.64423609,9.244685535,0.025968346,0.028868163,384,353,31.99503298,0.094227739
give,514.9604699,547.0543799,-0.619906934,-0.491463747,7.897613058,9.754850292,0.026923116,0.031310078,415,335,32.09390999,0.128443187
liar,519.716809,551.8192849,-0.603641424,-0.465080114,7.165402651,8.43049972,0.025109015,0.028617657,398,365,32.10247589,0.13856131
mathematics,594.9023801,627.06264,-0.313729512,-0.164866108,11.33344504,11.45825631,0.032127389,0.032815299,371,350,32.16025993,0.148863404
powerless,533.2792392,565.4834911,-0.518078327,-0.384597684,8.876904784,8.187534295,0.031300119,0.030441529,301,336,32.20425187,0.133480643
business,542.1937125,574.4223757,-0.497781222,-0.419941335,8.186545426,9.472289599,0.027659327,0.030046504,393,370,32.22866321,0.077839887
pull,524.3381667,556.7030501,-0.611873224,-0.454533829,8.615357331,8.853748946,0.02968086,0.029234012,342,359,32.36488346,0.157339395
fever,532.0005068,564.4783671,-0.540184908,-0.408928273,7.841582893,9.60048144,0.028005282,0.032482563,367,365,32.47786032,0.131256635
bathroom,530.5296763,563.0860341,-0.571074732,-0.465967225,8.463716236,8.699694974,0.027363363,0.025258346,380,381,32.55635781,0.105107507
pig,512.5216123,545.0944594,-0.616660655,-0.457923939,7.070576912,7.468249479,0.024458596,0.026937513,374,383,32.57284709,0.158736716
destruction,621.6755928,654.3539439,-0.154902363,-0.054799844,9.751353401,10.742916,0.034407658,0.032368418,334,374,32.67835104,0.100102519
sit,539.4572805,572.2954844,-0.502395302,-0.394525611,9.466984476,9.174932403,0.030923419,0.031660387,328,353,32.83820395,0.107869691
provide,549.894455,582.871543,-0.448491476,-0.365611388,7.813481367,11.12034981,0.027436925,0.032885968,400,337,32.97708804,0.082880088
instrument,583.1268764,616.1345259,-0.338285387,-0.252194788,9.253146069,10.52267453,0.030298891,0.034065259,348,348,33.00764943,0.086090599
orange,507.0423575,540.1198373,-0.657507112,-0.518572065,8.183869393,9.440889658,0.027219855,0.031508249,358,338,33.07747974,0.138935047
love,498.6572451,531.7896623,-0.662512215,-0.55955159,8.589834872,8.305088017,0.029340394,0.030027961,359,382,33.1324172,0.102960625
teach,514.2377164,547.4803908,-0.608467312,-0.471338413,8.853617681,9.372197016,0.031526392,0.033445763,335,371,33.24267442,0.137128899
turkey,520.8128538,554.1578695,-0.593945797,-0.493856319,8.032823526,8.908358285,0.02703846,0.027973599,383,383,33.34501567,0.100089478
use,526.1002575,559.4498398,-0.580312896,-0.44078617,8.261360502,8.773255536,0.027856113,0.032580598,369,362,33.34958233,0.139526726
maid,550.382813,583.7844932,-0.475723086,-0.31136665,7.518621846,9.629999799,0.02729741,0.034389369,369,367,33.40168018,0.164356436
keep,521.6353702,555.0496995,-0.592261285,-0.466321718,7.969843216,9.515709456,0.030011365,0.030429817,351,366,33.41432927,0.125939568
hear,522.3061467,555.7227222,-0.598338464,-0.461463228,8.232771645,10.50041437,0.027141655,0.033496014,368,360,33.41657547,0.136875236
french,530.856789,564.3412388,-0.530313011,-0.431861691,8.711861386,10.52421028,0.031378685,0.031965333,346,356,33.48444975,0.09845132
sick,522.1495385,555.6759489,-0.596196468,-0.467020445,8.499170978,9.411189991,0.027905095,0.032645069,364,333,33.52641048,0.129176023
adrenaline,660.2741579,693.8419039,-0.061822977,0.143976093,11.95771241,10.89771213,0.032443162,0.032947442,342,333,33.56774601,0.205799071
gorilla,572.0006826,605.7179704,-0.407657513,-0.267237171,8.638721035,10.49912275,0.028008657,0.031515788,374,338,33.71728779,0.140420342
chapel,610.6331579,644.4109428,-0.224604215,-0.086480517,9.390483119,10.28001353,0.031361925,0.034325949,380,367,33.7777849,0.138123698
arm,519.7178588,553.7712229,-0.619807353,-0.451300948,8.876575437,8.328095911,0.029343575,0.028111465,340,341,34.05336406,0.168506405
emperor,634.5899388,668.920398,-0.129918154,-0.018909016,10.80309121,12.4066374,0.039313869,0.042979982,327,304,34.3304592,0.111009138
championship,616.0703634,650.4369118,-0.231466838,-0.131112892,11.23606858,12.50561696,0.036827838,0.035891053,355,329,34.36654846,0.100353946
real,495.4088634,529.9840969,-0.663177069,-0.557345248,7.681609854,9.083483431,0.029028751,0.029757607,344,382,34.5752335,0.105831821
storm,539.9431,574.5406274,-0.529957357,-0.383377009,9.806770874,9.799441192,0.033351373,0.034008308,360,357,34.59752745,0.146580349
web,566.3077855,600.9815301,-0.384199379,-0.285972974,8.562420183,11.46351039,0.030851265,0.037756382,362,349,34.6737446,0.098226405
unfair,572.7458267,607.5230652,-0.36241943,-0.295744138,9.694139474,11.12760763,0.031926191,0.032754604,364,368,34.7772385,0.066675292
abandon,610.4255817,645.2371742,-0.216543038,-0.114571281,10.49578347,11.94212105,0.035023157,0.036361458,361,333,34.81159246,0.101971757
sailor,553.648485,588.4839654,-0.4501864,-0.364778741,9.575916596,9.759372513,0.030212297,0.030772235,400,347,34.8354804,0.085407659
return,527.0957624,562.0024417,-0.56321165,-0.420839179,8.398279316,8.820778376,0.03130292,0.031290714,362,369,34.9066793,0.142372471
toy,514.3905957,549.340859,-0.587607292,-0.481372328,6.800078516,9.40100495,0.024409105,0.031042151,376,333,34.95026327,0.106234965
prototype,684.1449041,719.1295629,0.078835002,0.234830929,11.60725296,12.36203536,0.035719652,0.04286711,365,334,34.98465874,0.155995927
theory,542.8376372,577.8663305,-0.49989816,-0.360412634,8.590461007,9.858872445,0.026225928,0.031342117,339,351,35.02869332,0.139485525
probe,685.0838576,720.4332634,0.034878228,0.201973936,12.36323875,14.04552877,0.043748357,0.053582797,288,262,35.34940571,0.167095708
batman,550.8113653,586.2716685,-0.440208942,-0.324714196,8.244860302,8.87634081,0.027170539,0.030241946,397,356,35.46030328,0.115494746
bye,521.0763634,556.7044305,-0.573285689,-0.426753329,7.740953918,8.96496669,0.02647435,0.031297553,399,374,35.62806706,0.14653236
teacher,512.1792074,547.8292727,-0.640775925,-0.511456143,8.137064072,9.055537058,0.026817682,0.027406661,376,352,35.6500653,0.129319782
episode,542.3313569,578.0475163,-0.459334953,-0.363837488,9.589956589,8.4621621,0.031172861,0.030057624,353,337,35.71615939,0.095497465
waitress,564.6385818,600.4343722,-0.44825206,-0.281419927,9.161890389,9.627663414,0.028421193,0.032227209,373,360,35.79579046,0.166832133
plate,542.4717521,578.375243,-0.487237415,-0.363309637,8.961464393,9.700828915,0.03161248,0.032577357,355,358,35.90349087,0.123927778
suitcase,558.8685491,594.8401584,-0.468972592,-0.344113035,10.33187237,9.234332877,0.03034958,0.028717691,377,404,35.97160935,0.124859557
long,507.9667019,543.9518338,-0.654305988,-0.515495282,8.003520942,9.171463992,0.028275079,0.030276275,369,355,35.98513192,0.138810706
missile,647.9245111,684.0207994,-0.087601608,0.03780571,11.60180522,12.83574709,0.040379982,0.04118755,315,319,36.09628827,0.125407318
global,547.4650233,583.6061299,-0.491664651,-0.353171908,8.410741857,9.097281548,0.029652474,0.031658518,343,331,36.14110657,0.138492742
jacket,533.1473757,569.3267821,-0.567598702,-0.40249649,9.046507572,9.875408613,0.02780617,0.032899303,370,381,36.17940649,0.165102211
accent,559.9291413,596.2925994,-0.443250014,-0.283509448,9.227854807,10.15872768,0.029073861,0.036283793,373,327,36.36345815,0.159740566
maximum,539.5645879,575.9686626,-0.527754334,-0.346311704,7.701963829,8.802767621,0.023839077,0.029057682,381,362,36.40407465,0.18144263
explosive,550.2746166,586.8321723,-0.416278112,-0.346275794,7.005916743,9.024702787,0.027074546,0.029486479,386,410,36.55755576,0.070002318
limousine,743.5945536,780.1683568,0.337666203,0.378275843,12.98928933,16.74341996,0.047301124,0.046712166,280,227,36.57380326,0.04060964
dynamite,601.4716377,638.0466536,-0.264089822,-0.1100239,9.713845735,10.05408736,0.029219642,0.03293344,403,336,36.57501591,0.154065922
bad,515.4832715,552.1459479,-0.628452248,-0.476660787,8.799496192,9.074252009,0.030958349,0.030037675,383,365,36.6626764,0.151791462
suggest,538.691144,575.3781257,-0.495196065,-0.388463609,8.200333754,9.125617356,0.030126872,0.029596242,361,399,36.68698164,0.106732456
nuclear,567.4073827,604.1138379,-0.411871322,-0.199515055,9.120106021,9.595425645,0.029786231,0.034143238,356,327,36.70645519,0.212356267
thumb,540.8197892,577.5724089,-0.518452036,-0.362513398,8.58808242,9.385194011,0.030992199,0.032607104,351,328,36.75261975,0.155938638
wife,506.0611868,542.9088041,-0.655092072,-0.528702242,8.568249251,10.12046901,0.02722749,0.033033282,348,342,36.8476173,0.12638983
politics,562.6474517,599.5661032,-0.424742829,-0.313809922,10.36431705,9.708825307,0.031771568,0.029604405,352,378,36.91865146,0.110932907
female,493.3875547,530.356604,-0.715879302,-0.572575873,8.16300516,8.685984144,0.026135519,0.026325371,366,351,36.96904934,0.143303429
syringe,687.6618486,724.8878662,0.082536156,0.241015907,11.37519888,13.40865573,0.038963953,0.04126973,350,284,37.22601763,0.158479751
tomato,530.3323128,567.6186628,-0.583783726,-0.440310051,9.303851147,11.35562401,0.027440634,0.033546968,358,347,37.28634998,0.143473675
coast,535.4964278,572.9840572,-0.533230659,-0.413443561,7.708472263,8.537843959,0.025936566,0.029381844,353,367,37.48762945,0.119787098
federation,708.940358,746.5785625,0.144162398,0.332495085,11.18392107,13.34109564,0.034726918,0.043659603,352,288,37.63820453,0.188332687
bro,534.1208941,572.0127751,-0.530065901,-0.38245164,9.246665772,11.33204096,0.030938271,0.03648792,340,338,37.89188102,0.147614261
obviously,554.9673531,592.9263125,-0.451760841,-0.313710195,7.83199151,9.42996992,0.02444432,0.030878915,354,384,37.95895938,0.138050646
rat,528.7237409,567.0394023,-0.573944602,-0.405619505,7.474485473,8.368149415,0.025608485,0.0292413,413,353,38.31566133,0.168325097
